noise_type,intensity,clean_score,corrupted_score,clean_roc_auc,clean_accuracy,clean_precision,clean_recall,clean_f1,corrupted_roc_auc,corrupted_accuracy,corrupted_precision,corrupted_recall,corrupted_f1,relative_drop,training_time,evaluation_time,total_time,session,cv_type,split_level,subject,model,dataset,mode,eval_mode,seed,tune,batch_size,optimizer__lr,optimizer__weight_decay,module__ncp_hidden_dim,module__drop_prob,module__F1,module__D,module__kernel_length,module__temporal_kernel_size,module__temporal_stride,paradigm,module__sparsity,module__use_ms_block,module__use_snr_gate,module__use_forward_model,module__use_feedback_controller,module__use_delay,module__use_uncertainty_mixer,module__lstm_hidden_size
eog,1.0,0.8697916666666667,0.8697916666666667,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.0,17.249521732330322,0.3296153545379638,17.579137086868286,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
eog,6.2105263157894735,0.8697916666666667,0.8252314814814814,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.8252314814814814,0.75,0.6914893617021277,0.9027777777777778,0.783132530120482,0.0512308715901532,17.249521732330322,0.3722662925720215,17.621788024902344,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
eog,11.421052631578949,0.8697916666666667,0.8184799382716049,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.8184799382716049,0.7430555555555556,0.6923076923076923,0.875,0.7730061349693251,0.0589931248613884,17.249521732330322,0.4234774112701416,17.672999143600464,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
eog,16.63157894736842,0.8697916666666667,0.7951388888888888,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.7951388888888888,0.7291666666666666,0.6941176470588235,0.8194444444444444,0.751592356687898,0.0858283433133733,17.249521732330322,0.3099024295806885,17.55942416191101,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
eog,21.84210526315789,0.8697916666666667,0.7353395061728395,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.7353395061728395,0.6736111111111112,0.6506024096385542,0.75,0.696774193548387,0.1545797294300289,17.249521732330322,0.3357172012329101,17.585238933563232,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
eog,27.052631578947366,0.8697916666666667,0.7052469135802469,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.7052469135802469,0.6597222222222222,0.6619718309859155,0.6527777777777778,0.6573426573426574,0.1891772011532491,17.249521732330322,0.3365552425384521,17.586076974868774,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
eog,32.26315789473684,0.8697916666666667,0.7233796296296298,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.7233796296296298,0.6666666666666666,0.6714285714285714,0.6527777777777778,0.6619718309859155,0.1683300066533598,17.249521732330322,0.3710994720458984,17.62062120437622,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
eog,37.47368421052632,0.8697916666666667,0.7579089506172839,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.7579089506172839,0.6875,0.7014925373134329,0.6527777777777778,0.6762589928057554,0.1286316256376137,17.249521732330322,0.3401012420654297,17.589622974395752,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
eog,42.68421052631579,0.8697916666666667,0.6491126543209875,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.6491126543209875,0.6527777777777778,0.6896551724137931,0.5555555555555556,0.6153846153846154,0.2537147926369485,17.249521732330322,0.3285410404205322,17.578062772750854,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
eog,47.89473684210526,0.8697916666666667,0.7118055555555556,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.7118055555555556,0.6319444444444444,0.6666666666666666,0.5277777777777778,0.5891472868217055,0.1816367265469062,17.249521732330322,0.3141663074493408,17.563688039779663,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
eog,53.10526315789473,0.8697916666666667,0.7592592592592592,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.7592592592592592,0.6597222222222222,0.7090909090909091,0.5416666666666666,0.6141732283464567,0.1270791749833667,17.249521732330322,0.3299973011016845,17.579519033432007,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
eog,58.315789473684205,0.8697916666666667,0.759837962962963,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.759837962962963,0.6597222222222222,0.7555555555555555,0.4722222222222222,0.5811965811965811,0.1264138389886893,17.249521732330322,0.3220593929290771,17.5715811252594,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
eog,63.526315789473685,0.8697916666666667,0.6653163580246914,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.6653163580246914,0.5833333333333334,0.6578947368421053,0.3472222222222222,0.4545454545454545,0.2350853847859836,17.249521732330322,0.3545475006103515,17.604069232940674,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
eog,68.73684210526315,0.8697916666666667,0.7378472222222222,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.7378472222222222,0.6180555555555556,0.7428571428571429,0.3611111111111111,0.4859813084112149,0.1516966067864272,17.249521732330322,0.3206663131713867,17.57018804550171,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
eog,73.94736842105263,0.8697916666666667,0.7175925925925927,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.7175925925925927,0.5625,0.6551724137931034,0.2638888888888889,0.3762376237623762,0.174983366600133,17.249521732330322,0.319169282913208,17.56869101524353,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
eog,79.1578947368421,0.8697916666666667,0.7056327160493827,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.7056327160493827,0.5416666666666666,0.65,0.1805555555555555,0.2826086956521739,0.1887336438234642,17.249521732330322,0.3264117240905761,17.5759334564209,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
eog,84.36842105263158,0.8697916666666667,0.7629243827160493,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.7629243827160493,0.5416666666666666,0.6875,0.1527777777777778,0.25,0.1228653803504104,17.249521732330322,0.3375229835510254,17.587044715881348,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
eog,89.57894736842105,0.8697916666666667,0.7172067901234568,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.7172067901234568,0.5555555555555556,0.7857142857142857,0.1527777777777778,0.2558139534883721,0.175426923929918,17.249521732330322,0.3088479042053222,17.558369636535645,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
eog,94.78947368421052,0.8697916666666667,0.7594521604938272,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.7594521604938272,0.5347222222222222,0.8571428571428571,0.0833333333333333,0.1518987341772152,0.1268573963184741,17.249521732330322,0.3085360527038574,17.55805778503418,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
eog,100.0,0.8697916666666667,0.7374614197530864,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.7374614197530864,0.5,0.0,0.0,0.0,0.1521401641162121,17.249521732330322,0.3051211833953857,17.554642915725708,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
gaussian,1.0,0.8697916666666667,0.8701774691358024,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.8701774691358024,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,-0.0004435573297847,17.249521732330322,0.3038098812103271,17.55333161354065,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
gaussian,4.894736842105264,0.8697916666666667,0.8697916666666667,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.0,17.249521732330322,0.3014554977416992,17.55097723007202,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
gaussian,8.789473684210527,0.8697916666666667,0.869212962962963,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.869212962962963,0.7430555555555556,0.6699029126213593,0.9583333333333334,0.7885714285714287,0.0006653359946773,17.249521732330322,0.3275115489959717,17.577033281326294,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
gaussian,12.68421052631579,0.8697916666666667,0.8227237654320989,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.8227237654320989,0.7222222222222222,0.6538461538461539,0.9444444444444444,0.7727272727272727,0.0541139942337546,17.249521732330322,0.3189468383789062,17.56846857070923,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
gaussian,16.578947368421055,0.8697916666666667,0.8134645061728395,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.8134645061728395,0.7291666666666666,0.6736842105263158,0.8888888888888888,0.7664670658682634,0.0647593701485918,17.249521732330322,0.3111379146575928,17.560659646987915,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
gaussian,20.473684210526315,0.8697916666666667,0.7457561728395061,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.7457561728395061,0.6736111111111112,0.6404494382022472,0.7916666666666666,0.7080745341614907,0.1426036815258373,17.249521732330322,0.3271760940551758,17.576697826385498,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
gaussian,24.36842105263158,0.8697916666666667,0.7037037037037037,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.7037037037037037,0.6388888888888888,0.6190476190476191,0.7222222222222222,0.6666666666666666,0.1909514304723886,17.249521732330322,0.3076057434082031,17.557127475738525,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
gaussian,28.26315789473684,0.8697916666666667,0.7185570987654322,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.7185570987654322,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7000000000000001,0.1738744732756708,17.249521732330322,0.2919661998748779,17.5414879322052,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
gaussian,32.15789473684211,0.8697916666666667,0.6307870370370371,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.6307870370370371,0.6180555555555556,0.6197183098591549,0.6111111111111112,0.6153846153846154,0.2747837658017298,17.249521732330322,0.3178691864013672,17.56739091873169,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
gaussian,36.05263157894737,0.8697916666666667,0.5875771604938271,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.5875771604938271,0.5486111111111112,0.5507246376811594,0.5277777777777778,0.5390070921985816,0.3244621867376359,17.249521732330322,0.3089148998260498,17.558436632156372,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
gaussian,39.94736842105263,0.8697916666666667,0.6043595679012347,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.6043595679012347,0.5902777777777778,0.6031746031746031,0.5277777777777778,0.562962962962963,0.3051674428919937,17.249521732330322,0.3120629787445068,17.56158471107483,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
gaussian,43.8421052631579,0.8697916666666667,0.5692515432098765,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.5692515432098765,0.5625,0.56,0.5833333333333334,0.5714285714285714,0.3455311599024175,17.249521732330322,0.307034969329834,17.556556701660156,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
gaussian,47.73684210526316,0.8697916666666667,0.6005015432098765,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.6005015432098765,0.5625,0.5671641791044776,0.5277777777777778,0.5467625899280575,0.3096030161898426,17.249521732330322,0.3685765266418457,17.618098258972168,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
gaussian,51.631578947368425,0.8697916666666667,0.5910493827160493,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.5910493827160493,0.5625,0.5692307692307692,0.5138888888888888,0.5401459854014599,0.320470170769572,17.249521732330322,0.3326764106750488,17.58219814300537,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
gaussian,55.526315789473685,0.8697916666666667,0.6244212962962963,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.6244212962962963,0.5972222222222222,0.6129032258064516,0.5277777777777778,0.5671641791044777,0.2821024617431804,17.249521732330322,0.3259665966033935,17.575488328933716,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
gaussian,59.42105263157895,0.8697916666666667,0.5887345679012346,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.5887345679012346,0.5486111111111112,0.5660377358490566,0.4166666666666667,0.48,0.3231315147482813,17.249521732330322,0.3248634338378906,17.574385166168213,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
gaussian,63.31578947368421,0.8697916666666667,0.5522762345679012,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.5522762345679012,0.5555555555555556,0.5769230769230769,0.4166666666666667,0.4838709677419354,0.365047682412952,17.249521732330322,0.3012330532073974,17.55075478553772,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
gaussian,67.21052631578948,0.8697916666666667,0.6417824074074074,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.6417824074074074,0.5902777777777778,0.6326530612244898,0.4305555555555556,0.512396694214876,0.262142381902861,17.249521732330322,0.3176531791687011,17.567174911499023,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
gaussian,71.10526315789474,0.8697916666666667,0.5052083333333333,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.5052083333333333,0.5416666666666666,0.5625,0.375,0.45,0.4191616766467067,17.249521732330322,0.3194184303283691,17.56894016265869,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
gaussian,75.0,0.8697916666666667,0.4998070987654321,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.4998070987654321,0.5347222222222222,0.5510204081632653,0.375,0.4462809917355371,0.4253714792636948,17.249521732330322,0.3291466236114502,17.578668355941772,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
dropout,1.0,0.8697916666666667,0.6929012345679013,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.6929012345679013,0.625,0.5978260869565217,0.7638888888888888,0.6707317073170731,0.203371035706365,17.249521732330322,0.3114347457885742,17.560956478118896,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
dropout,4.894736842105264,0.8697916666666667,0.6929012345679013,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.6929012345679013,0.625,0.5978260869565217,0.7638888888888888,0.6707317073170731,0.203371035706365,17.249521732330322,0.3053793907165527,17.554901123046875,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
dropout,8.789473684210527,0.8697916666666667,0.6929012345679013,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.6929012345679013,0.625,0.5978260869565217,0.7638888888888888,0.6707317073170731,0.203371035706365,17.249521732330322,0.3223309516906738,17.571852684020996,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
dropout,12.68421052631579,0.8697916666666667,0.6246141975308642,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.6246141975308642,0.5763888888888888,0.5647058823529412,0.6666666666666666,0.6114649681528662,0.2818806830782879,17.249521732330322,0.2980945110321045,17.547616243362427,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
dropout,16.578947368421055,0.8697916666666667,0.6471836419753086,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.6471836419753086,0.5972222222222222,0.5853658536585366,0.6666666666666666,0.6233766233766234,0.2559325792858727,17.249521732330322,0.3101227283477783,17.5596444606781,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
dropout,20.473684210526315,0.8697916666666667,0.5536265432098766,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.5536265432098766,0.5486111111111112,0.5443037974683544,0.5972222222222222,0.5695364238410596,0.3634952317587048,17.249521732330322,0.3171319961547851,17.566653728485107,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
dropout,24.36842105263158,0.8697916666666667,0.6240354938271605,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.6240354938271605,0.5486111111111112,0.5421686746987951,0.625,0.5806451612903225,0.2825460190729652,17.249521732330322,0.3278119564056396,17.577333688735962,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
dropout,28.26315789473684,0.8697916666666667,0.5499614197530864,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.5499614197530864,0.5069444444444444,0.5068493150684932,0.5138888888888888,0.5103448275862069,0.3677090263916611,17.249521732330322,0.3275256156921386,17.57704734802246,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
dropout,32.15789473684211,0.8697916666666667,0.5314429012345679,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.5314429012345679,0.5555555555555556,0.5444444444444444,0.6805555555555556,0.6049382716049382,0.3889997782213351,17.249521732330322,0.3579368591308594,17.60745859146118,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
dropout,36.05263157894737,0.8697916666666667,0.5314429012345679,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.5314429012345679,0.5555555555555556,0.5444444444444444,0.6805555555555556,0.6049382716049382,0.3889997782213351,17.249521732330322,0.3275117874145508,17.577033519744873,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
dropout,39.94736842105263,0.8697916666666667,0.5661651234567902,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.5661651234567902,0.5277777777777778,0.5232558139534884,0.625,0.569620253164557,0.3490796185406964,17.249521732330322,0.3289358615875244,17.578457593917847,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
dropout,43.8421052631579,0.8697916666666667,0.4972993827160493,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.4972993827160493,0.4583333333333333,0.4615384615384615,0.5,0.48,0.4282546019072966,17.249521732330322,0.3165385723114013,17.566060304641724,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
dropout,47.73684210526316,0.8697916666666667,0.4942129629629629,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.4942129629629629,0.4652777777777778,0.4683544303797468,0.5138888888888888,0.4900662251655628,0.4318030605455755,17.249521732330322,0.3448960781097412,17.594417810440063,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
dropout,51.631578947368425,0.8697916666666667,0.4446373456790123,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.4446373456790123,0.4722222222222222,0.4756097560975609,0.5416666666666666,0.5064935064935064,0.4888001774229319,17.249521732330322,0.3057208061218261,17.55524253845215,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
dropout,55.526315789473685,0.8697916666666667,0.498070987654321,0.8697916666666667,0.7777777777777778,0.696078431372549,0.9861111111111112,0.8160919540229885,0.498070987654321,0.5069444444444444,0.5066666666666667,0.5277777777777778,0.5170068027210885,0.4273674872477268,17.249521732330322,0.3473019599914551,17.596823692321777,0train,LeaveOneGroupOut,cross_session,1,cnn_ncp_branch,BNCI2014_001,test_perturb,CrossSession,42,False,64.0,0.001,0.001,12.0,,,,,,,MotorImagery,0.8,,,,,,,
